LapNumber,Speed,LapTime,TrackTemperature,TyreAge
51,233.147,89.4,21.15833830576789,15
51,231.001,90.3,26.155381810153564,14
28,232.546,89.7,26.02106232577787,5
5,225.289,92.6,30.08666141343281,2
60,165.137,110.4,21.03166566038275,9
60,162.052,112.5,34.1511225163443,11
60,161.98,112.6,26.89717191301737,13
60,162.636,112.1,31.97478356133562,7
60,160.959,113.3,23.367912881858672,4
60,162.895,111.9,26.26166943389716,7
60,162.793,112.0,27.3936088261018,12
60,161.545,112.9,35.812129649596926,12
60,161.703,112.8,27.23459788706989,10
60,163.33,111.6,29.44965624504373,13
60,162.058,112.5,20.296754229809075,7
60,161.059,113.2,24.179107603963843,6
60,160.591,113.5,32.82543314861153,10
60,163.151,111.8,27.627494423187976,17
60,157.985,115.4,21.29817814396418,18
60,160.598,113.5,20.220197482364803,8
59,160.218,113.8,36.66134129694699,12
52,160.359,113.7,27.02375010670935,13
40,160.02,113.9,31.79378415407237,10
17,157.619,115.7,23.488230248132965,5
13,156.154,116.8,32.01474261848818,3
44,187.322,111.6,35.592630625420355,9
44,185.739,112.6,30.460437390472684,17
44,186.795,111.9,35.63573525295846,10
44,186.269,112.2,20.96029615850432,9
44,187.119,111.7,36.64331944006916,15
44,183.213,114.1,24.504485219881296,1
44,184.267,113.5,23.56900885318479,15
44,185.306,112.8,22.270933314248744,17
44,184.086,113.6,34.48041960663117,19
43,184.095,113.6,23.27222674856429,8
43,183.345,114.0,23.375473722357512,4
43,185.946,112.4,35.7640595251934,18
43,181.198,115.4,26.741635868426776,9
43,184.17,113.5,28.477635075752183,3
43,181.308,115.3,22.73497315116636,18
43,182.256,114.7,26.058654056205164,18
43,182.309,114.7,23.13687451373077,10
43,179.486,116.5,23.13256334058749,15
43,180.776,115.6,22.743083427937563,15
41,180.24,116.0,23.729834212626614,19
40,180.601,115.8,26.469911310657704,8
53,207.2,101.6,27.124188458432585,5
53,207.703,101.4,32.275291120189046,1
53,208.658,100.9,20.98082954142873,4
53,206.472,102.0,31.12279068709805,2
53,204.245,103.1,22.37944817829977,5
53,206.038,102.2,37.84470556930835,4
53,204.296,103.0,37.8097391286588,4
53,205.133,102.6,28.990544471080074,7
53,204.556,102.9,34.10873362367967,7
53,204.547,102.9,22.672189015655388,5
53,204.636,102.9,37.03604263556571,6
53,205.023,102.7,31.23348249307599,19
53,205.293,102.5,32.830748775851106,8
52,206.355,102.0,22.92960715272508,5
52,202.284,104.1,25.01103592118281,7
52,202.777,103.8,31.79448736246074,1
52,201.537,104.5,23.275659169144195,18
52,202.372,104.0,26.91653319665249,13
51,202.471,104.0,39.0222834915156,14
21,196.009,107.4,28.35434614982289,12
9,194.45,108.3,29.76613359088188,3
56,194.712,101.9,32.90785177739812,19
56,194.706,101.9,25.683379044498533,19
56,193.004,102.8,37.64686219898982,9
56,192.741,103.0,26.774571589373807,4
56,193.617,102.5,23.09253872786695,11
56,195.585,101.5,35.138909083244044,1
56,195.768,101.4,21.32015396946636,6
56,190.309,104.3,33.26478115613973,9
56,190.504,104.2,39.228822757202494,2
56,191.187,103.8,25.56203051369083,19
55,190.03,104.4,27.739755176465053,19
55,190.367,104.3,39.15431833240281,9
55,192.897,102.9,32.21518383319309,13
55,192.676,103.0,34.667764905989856,16
55,195.171,101.7,33.20751537504336,2
16,186.835,106.2,33.29320513921324,1
71,210.711,73.6,33.238566817794734,17
71,210.895,73.6,20.09515484012065,17
71,209.341,74.1,35.99765225803006,3
71,209.629,74.0,24.36124344432032,12
71,209.576,74.0,33.2203727755404,2
71,208.744,74.3,35.444670322422304,18
71,206.934,75.0,20.423448034347103,17
71,210.4,73.7,21.236621519682977,8
71,208.097,74.5,26.540752126643312,5
70,208.98,74.2,32.42159753496892,10
70,209.219,74.1,27.76808358247252,5
70,207.357,74.8,29.34628042549737,6
70,207.457,74.8,39.97115714348263,7
70,207.177,74.9,26.27010203886165,9
70,208.08,74.6,29.04471130836405,5
70,207.29,74.8,21.55991213737376,5
63,209.428,74.1,38.625809859576265,18
39,205.77,75.4,28.662208270970485,18
55,189.342,105.6,27.48293873863676,6
55,190.738,104.8,31.338703901995487,13
55,189.113,105.7,23.00400514846145,2
55,191.341,104.5,24.5160034423687,18
55,187.32,106.7,37.18925204843906,8
55,189.024,105.8,30.63888336617804,2
55,188.968,105.8,29.82202435781479,5
55,189.427,105.6,23.90026385513912,8
55,186.126,107.4,23.041488466391712,4
55,185.586,107.7,34.98719542694108,8
55,187.171,106.8,22.436865958793994,19
55,189.186,105.7,21.66843179726048,2
54,185.31,107.9,20.58436944676048,5
54,187.092,106.9,33.06861884395624,3
54,185.652,107.7,33.82688105132324,12
54,185.98,107.5,27.856029898380427,6
54,184.453,108.4,37.8802924321764,6
42,186.113,107.4,24.37237675174333,2
26,183.547,108.9,25.105570927442084,9
14,183.859,108.7,26.11714147054136,5
58,209.915,90.9,33.048572202624094,9
58,209.577,91.1,22.629475685712524,6
58,208.74,91.5,28.08995416427539,2
58,208.144,91.7,24.3685779894922,10
58,206.137,92.6,38.21013273611553,5
57,205.726,92.8,37.85271176654943,13
57,207.576,92.0,39.97760113531817,14
57,208.505,91.6,30.302663306483705,7
57,205.56,92.9,28.18014885503471,14
57,207.601,92.0,26.01015097278519,6
56,204.534,93.3,26.706902368828565,16
40,208.811,91.4,32.58359027825828,14
32,202.458,94.3,28.27342616857393,4
56,193.501,103.6,37.73692201763807,16
56,193.501,103.1,35.69544644361392,2
56,195.516,102.1,23.471553970343088,9
56,191.644,104.1,24.82400067349888,9
56,191.71,104.1,24.71858640844942,3
56,191.891,104.0,24.638057761167413,10
56,190.81,104.6,39.76132137048097,16
55,189.132,105.5,34.951077263018306,10
55,190.929,104.5,23.95644593763181,15
55,189.482,105.3,36.60310758380743,18
55,190.386,104.8,36.07632954250818,12
55,192.054,103.9,30.058975111616583,4
55,189.423,105.3,36.53298179251328,17
55,190.368,104.8,24.642913489670253,5
53,183.004,109.0,26.492969978641632,12
47,189.919,105.1,22.596275878325464,4
41,188.153,106.1,39.96314266505867,14
21,183.983,108.5,39.59453120722751,5
3,183.475,108.8,35.60954311359245,1
56,191.996,102.2,29.604595978885328,18
56,191.328,102.6,35.94892086815955,15
56,190.487,103.0,35.01996722633257,18
56,190.472,103.0,34.77067824800325,18
56,191.013,102.7,28.73084392162847,19
56,190.426,103.1,23.53007104912188,1
56,190.272,103.1,21.92728879093088,15
56,189.248,103.7,28.70052664913645,15
56,190.068,103.2,37.63016425229902,11
55,188.319,104.2,31.21803651996087,15
55,189.578,103.5,23.97672779053185,11
55,189.183,103.7,24.5437286039264,10
55,191.166,102.7,23.41365111830143,6
55,186.907,105.0,31.58995525975936,5
54,186.157,105.4,37.44439861207769,19
54,185.192,106.0,35.36620773911112,1
52,188.906,103.9,29.33672648920578,7
49,189.259,103.7,35.69066852219618,17
15,184.621,106.3,39.417042627260784,1
9,185.401,105.8,22.918769754205137,5
57,199.098,97.9,29.29363467504356,7
57,202.294,96.3,36.44064834959927,5
57,200.184,97.3,35.51119685468425,14
57,198.615,98.1,32.848926122895456,9
57,201.639,96.6,32.048432008950286,17
57,196.903,98.9,20.240537380634844,14
57,196.48,99.2,26.813278287058225,14
56,198.124,98.3,37.698087263509095,5
56,197.348,98.7,39.20559091383559,13
56,196.613,99.1,28.30690690191361,4
56,196.815,99.0,31.28602220858744,14
56,198.37,98.2,34.29935473863129,2
56,197.492,98.7,30.188002401896533,18
56,197.955,98.4,26.87753211684398,17
56,199.49,97.7,27.4983558510274,11
55,191.464,101.8,31.74457937843271,16
54,190.949,102.0,27.18832382112211,2
34,195.6,99.6,25.38421740911617,2
29,193.571,100.7,27.017694082898856,17
66,188.061,89.1,25.9539095336586,8
66,189.849,88.3,31.69236780636589,8
66,184.687,90.7,31.30256900205869,16
66,184.74,90.7,31.05640055392352,11
66,186.342,89.9,23.24509633823139,9
66,185.429,90.4,32.325969140168176,16
65,183.903,91.1,32.04463281200299,1
65,182.261,91.9,23.420296000452414,18
65,183.838,91.2,29.032094352132983,9
65,182.376,91.9,28.405406630128446,2
65,182.358,91.9,25.35812056659404,19
65,182.294,91.9,24.98395099892091,1
65,182.286,91.9,37.15070798220876,18
65,181.713,92.2,29.69751367190004,18
65,184.38,90.9,29.18935583275087,6
65,183.826,91.2,27.811578585390045,19
63,178.933,93.7,31.73208906747113,6
62,177.877,94.2,35.70141369584459,4
45,180.364,92.9,37.72526895749821,7
26,179.446,93.4,38.59956815058703,1
78,152.841,78.6,28.56266900992778,2
78,152.347,78.9,26.152946730045453,19
78,152.692,78.7,34.94599819293737,5
78,151.815,79.1,28.514216302006595,6
78,153.891,78.1,30.292558711945727,1
78,150.822,79.7,20.19595825748422,14
78,150.811,79.7,20.158614162622143,3
78,151.128,79.5,28.80183816147317,7
78,150.133,80.0,35.02752380867562,13
78,150.511,79.8,35.92338665351164,8
78,150.313,79.9,36.95313237708345,6
78,149.263,80.5,27.80471154773625,5
78,151.519,79.3,23.44858769443662,12
78,152.173,78.9,38.30087633673732,8
77,150.609,79.8,37.63032350448346,9
76,147.013,81.7,28.89008909271059,8
76,145.274,82.7,25.685722707726693,14
62,152.31,78.9,31.245634314171355,7
41,149.308,80.5,36.87737026242559,18
5,146.019,82.3,28.9478756283598,2
70,202.648,77.5,26.824569854495355,14
70,202.218,77.6,23.270805459675334,15
70,201.478,77.9,37.696501390926855,2
70,203.925,77.0,23.10846270425631,6
70,203.613,77.1,31.73058934762728,17
70,202.437,77.6,36.61139847351421,15
70,200.288,78.4,29.743536058375064,8
69,200.664,78.2,22.88226839335527,19
69,201.153,78.0,31.77853233607714,11
69,201.356,78.0,36.10170552170432,12
69,199.008,78.9,25.65469516181242,9
69,199.205,78.8,28.29954186493657,10
69,198.578,79.1,33.13802886501352,18
69,199.006,78.9,21.191401498576205,18
69,199.699,78.6,22.646555926233862,14
68,198.507,79.1,38.10819684416602,15
66,194.525,80.7,24.777788451742826,18
57,194.292,80.8,34.483283048696066,11
54,199.092,78.9,26.460341362021005,19
44,197.28,79.6,35.98396317510311,12
71,218.622,71.2,20.002507981593133,6
71,217.888,71.5,38.62424190425674,2
71,217.468,71.6,38.04231571675848,7
71,217.815,71.5,36.124464496817,11
71,215.557,72.2,20.52317249727873,12
71,214.686,72.5,31.830632377282733,9
70,216.947,71.8,37.23529060455645,18
70,215.256,72.3,22.574895233357783,12
70,215.173,72.4,20.533768477999487,14
70,217.238,71.7,33.41764414311615,17
70,213.19,73.0,26.002691278600857,12
70,215.354,72.3,25.963819556103623,15
69,214.76,72.5,35.81093934419013,4
68,207.817,74.9,32.43346523665107,2
35,213.685,72.9,34.679237426082686,3
35,212.655,73.2,27.43303373747391,17
8,138.792,112.2,35.25111107612486,4
52,218.425,97.1,38.250717018580985,12
52,217.73,97.4,31.298031031376304,18
52,217.053,97.7,22.92057950639629,4
52,217.589,97.5,38.95908261519248,6
52,217.484,97.5,28.29854597590269,9
52,216.603,97.9,31.367231458038084,15
52,215.752,98.3,33.23859943880022,15
51,217.529,97.5,21.86917174901297,6
51,215.379,98.5,27.847120588121825,5
51,214.471,98.9,22.14730492383857,6
51,216.115,98.1,31.13861610706315,2
49,207.259,102.3,37.523314258947856,13
49,208.082,101.9,31.89599528295421,6
31,214.875,98.7,29.513362795162703,12
21,212.203,99.9,26.942267835743124,12
3,150.647,140.8,28.47370568757828,2
69,181.759,86.8,24.32844938346127,19
69,182.29,86.5,36.07214082800543,19
69,185.939,84.8,39.15432594997978,8
69,179.938,87.7,36.629788712704425,11
69,180.637,87.3,28.923350084943,6
69,183.974,85.7,26.35960854248688,7
69,179.059,88.1,38.4011530579274,12
69,185.223,85.1,35.27518653082231,12
69,178.139,88.5,33.92519726228787,11
69,179.214,88.0,30.494868332481825,2
69,178.678,88.3,32.38063611122976,5
69,181.566,86.9,39.36017377495434,9
69,181.161,87.1,20.75557286201604,2
69,181.012,87.1,23.07057357378927,8
67,175.497,89.9,21.707183418610214,17
65,176.134,89.5,29.50725149528161,18
60,177.986,88.6,39.137622249169496,13
55,181.378,87.0,21.056908730556472,16
53,178.212,88.5,24.49234772997556,7
41,179.072,88.1,38.70735678347222,12
43,224.12,112.5,34.45429975194866,1
43,224.295,112.4,24.867756054915915,11
43,219.677,114.8,32.03812540818172,1
43,223.073,113.0,32.708380679155965,6
43,219.645,114.8,39.957282913441006,19
43,220.998,114.1,37.33320877769848,1
43,220.18,114.5,20.1987186041814,17
43,222.592,113.3,22.93197891570988,17
43,219.932,114.6,32.479630575525235,14
43,221.136,114.0,22.00564666603671,13
43,221.196,114.0,32.96697290532088,19
42,218.654,115.3,36.94445991108026,4
42,221.778,113.7,32.2716637744043,17
42,218.244,115.5,35.65888762940992,5
42,213.366,118.2,27.92205325031222,8
42,213.41,118.1,34.01463971004026,5
32,219.867,114.7,36.54717696480313,10
19,216.873,116.3,22.917388063675844,11
53,240.617,86.7,24.030734091160127,2
53,238.678,87.4,34.15565004900573,9
53,237.326,87.9,32.279631634975445,7
53,238.272,87.5,32.10881019409484,4
53,238.111,87.6,38.70351198034596,15
53,236.609,88.1,34.10607965955196,4
52,234.552,88.9,23.577650036739843,6
52,236.811,88.1,39.05019756272624,15
52,235.604,88.5,26.153951494296464,7
52,236.365,88.2,26.17799616778857,9
52,238.313,87.5,25.46775033323741,6
52,238.64,87.4,24.70959231800993,7
52,235.24,88.7,26.18913328377303,17
52,232.324,89.8,20.82461612834729,2
51,228.927,91.1,29.430989862054776,9
51,228.393,91.3,22.3941717030006,13
50,239.525,87.1,29.12662619551727,14
47,233.575,89.3,36.869121473265785,4
61,165.659,110.1,35.88311520430408,15
61,165.701,110.0,26.034833064034185,15
61,165.251,110.3,35.9736059083626,9
61,164.368,110.9,29.93452615183461,16
61,163.765,111.3,37.41239513547134,4
61,164.109,111.1,37.68103162772074,8
61,162.847,112.0,31.15162589034293,17
61,165.315,110.3,30.38810176367548,2
61,165.161,110.4,20.01717091256172,19
61,161.984,112.6,26.339655325754507,8
61,163.395,111.6,32.182771321567124,19
61,165.5,110.2,32.753638937661265,4
59,162.292,112.4,28.867141761053524,16
59,158.127,115.3,36.47555243118904,5
59,157.338,115.9,33.183859079909574,5
52,164.023,111.2,39.45446185492237,7
33,160.9,113.3,35.78480161560716,16
32,162.072,112.5,23.48287374510373,10
30,160.417,113.7,32.61425284471974,3
12,160.132,113.9,21.751436490219305,9
53,217.434,96.1,32.70982754405557,15
53,215.191,97.1,25.00581985843851,14
53,213.523,97.9,35.1671466605806,4
53,213.242,98.0,21.66403429963341,4
53,212.795,98.2,30.806433680725508,18
53,212.6,98.3,37.04045667786875,5
53,212.955,98.2,30.285536147944264,9
53,213.022,98.1,31.45261038207652,17
53,212.803,98.2,29.954987755730823,4
52,211.835,98.7,28.95716698448529,1
52,209.862,99.6,30.51698775031528,5
52,212.039,98.6,37.67055451205442,2
52,212.524,98.4,39.6902102459727,13
52,210.434,99.3,39.49646820017292,13
52,211.381,98.9,22.80089369476034,15
52,208.799,100.1,38.93629488388321,17
51,212.031,98.6,30.308544951807896,2
51,206.029,101.5,28.697619532394818,7
50,206.06,101.5,23.71240605084239,8
49,208.868,100.1,20.02480429312908,11
53,209.328,100.6,37.36145202435664,3
53,210.378,100.1,21.43651800479954,8
53,206.862,101.8,26.58345704023592,3
53,208.689,100.9,29.278122091608694,9
53,209.91,100.3,29.75518355102667,3
53,207.678,101.4,22.37545376215904,8
53,207.402,101.5,37.80280125593244,14
53,204.261,103.1,34.75085678079133,15
53,203.871,103.3,29.71066804706131,12
53,205.115,102.6,27.38600393942956,12
52,208.167,101.1,31.503088436151963,5
52,200.409,105.0,20.31996331521619,13
51,200.644,104.9,30.570201611952168,5
47,206.626,101.9,31.310187235416223,7
45,205.879,102.3,28.420975402603776,13
11,199.996,105.3,20.096257325696143,7
7,204.132,103.1,22.959702444599497,5
56,197.014,100.7,25.40353034586973,16
56,197.154,100.7,35.953184251512,10
56,195.863,101.3,21.8999131896385,12
56,192.366,103.2,34.73516497795175,18
56,192.668,103.0,24.117513780453105,15
56,192.638,103.0,35.037046316515934,8
56,193.325,102.7,28.7741727350354,18
56,192.97,102.8,34.92923627004768,10
56,190.09,104.4,38.18643945031859,1
56,194.614,102.0,30.079807377829333,8
56,190.243,104.3,29.596336288380275,15
56,183.472,108.2,33.919686681824146,2
41,191.335,103.7,20.40907392409826,13
35,188.846,105.1,31.92709757752033,14
25,184.825,107.4,32.391936005648134,14
25,186.905,106.2,28.96174103571592,16
23,183.374,108.2,30.568343575819625,12
10,165.926,119.6,35.56422736320134,1
5,130.623,151.9,35.056494127484385,1
71,192.426,80.5,39.4095685719426,9
71,191.945,80.7,22.33428181971226,12
71,189.917,81.6,32.91722331838719,3
71,190.001,81.5,29.54762668660259,15
71,189.824,81.6,30.068802196586866,6
71,188.935,82.0,24.708472784261232,13
71,188.059,82.4,31.45158145873098,6
71,187.227,82.8,25.177149719008067,19
71,187.576,82.6,34.45902598106596,13
71,186.92,82.9,34.97653398236604,13
71,186.762,83.0,29.65953079779513,13
71,187.32,82.7,25.830484215009875,12
71,188.56,82.2,24.712270442160715,10
71,186.666,83.0,22.8244246549239,8
69,182.276,85.0,31.65937557321413,1
69,181.136,85.5,21.99414103917161,2
57,185.895,83.4,32.794728309222926,2
50,189.309,81.8,28.002696739721927,17
21,184.338,84.1,28.255521492685,11
71,206.95,75.0,33.80215421966507,8
71,207.296,74.8,27.42720109860868,17
71,206.705,75.0,38.77342732919667,17
71,205.691,75.4,31.5336584090573,15
70,204.005,76.0,21.33168722905938,8
70,202.052,76.8,39.89662014857869,5
70,202.776,76.5,27.032419858477468,19
70,204.813,75.7,39.7531593631556,17
70,204.185,76.0,29.61603205936031,2
70,203.164,76.4,25.45425953614879,2
70,203.273,76.3,20.38330652848828,14
70,204.191,76.0,38.97004788229491,5
70,202.0,76.8,26.999936134961,3
70,203.252,76.3,20.150706337360848,3
70,202.726,76.5,39.48677795645144,13
69,204.678,75.8,21.57444725876588,2
67,196.116,79.1,32.23151379642695,2
67,197.316,78.6,21.62756203157191,14
70,204.803,75.7,30.245277392369776,2
55,189.779,105.4,24.27848722744536,14
55,191.302,104.5,37.49241786460628,19
55,190.528,104.9,31.66518457457652,1
55,191.242,104.6,27.865116301946586,19
55,188.818,105.9,23.113506632480703,12
55,188.085,106.3,35.73652422799678,6
55,186.751,107.1,28.57889116891112,4
55,186.891,107.0,20.61815005901658,19
55,188.877,105.9,26.092120461700627,13
55,187.069,106.9,39.919666485227054,17
55,186.867,107.0,32.17358462295712,13
54,185.978,107.5,21.46642266240666,4
54,187.804,106.5,33.81217473245446,4
54,187.71,106.5,34.0184014082529,1
54,187.874,106.4,37.34789882329585,18
54,189.079,105.7,20.164175097210894,8
53,190.793,104.8,24.681787724339763,18
53,182.414,109.6,20.44048902278561,8
52,179.784,111.2,20.079585163926208,19
57,210.815,90.6,36.86928805574107,11
57,210.608,90.6,31.34993543861843,6
57,212.235,90.0,20.772524337727933,12
57,214.51,89.0,26.24932236149199,2
57,206.861,92.3,21.271225534090007,5
57,205.582,92.9,28.935843390272417,4
57,205.646,92.8,33.87386303276884,11
57,205.886,92.7,31.606981795895813,6
57,208.253,91.7,30.625950728944503,1
57,208.606,91.5,35.51177810684722,12
57,205.376,93.0,39.32738498888187,16
57,206.494,92.5,38.03401346035775,15
57,205.764,92.8,21.992996142035853,8
56,208.223,91.7,27.989883600227948,18
56,205.917,92.7,35.07684669185467,2
56,206.001,92.7,32.826724804282094,12
38,203.327,93.9,21.387045242159022,19
21,210.48,90.7,37.80085816063125,10
17,203.424,93.8,38.24345573071224,6
16,205.281,93.0,29.65460828299566,4
16,206.268,92.6,20.52859089993952,12
57,206.21,94.5,31.24820401354321,10
57,204.745,95.2,20.18362464509382,18
57,205.785,94.7,23.75527688077985,7
57,202.814,96.1,32.110504683007946,11
57,202.749,96.1,36.310863096293865,2
57,204.004,95.5,39.14186117761304,6
56,203.633,95.7,31.904000425724107,4
56,199.704,97.6,30.669421629674986,9
56,200.698,97.1,32.58307761704694,14
56,202.694,96.1,21.60358418193536,11
56,201.418,96.7,26.75587979900785,14
56,198.802,98.0,25.58148576906543,13
56,204.123,95.4,21.09822863471337,17
56,204.312,95.4,31.5044376625568,1
56,204.681,95.2,24.32171585417912,11
56,202.808,96.1,27.66821049688101,16
56,201.512,96.7,37.80195590886663,15
29,197.983,98.4,25.82653422933408,16
9,196.124,99.3,22.3494619630877,5
6,195.954,99.4,29.82899110462245,2
56,195.419,100.4,35.624109117364895,19
56,195.046,100.6,35.11549299198286,18
56,193.248,101.5,26.518793162005093,13
56,194.264,101.0,32.60303084529582,1
56,195.079,100.6,32.396535291897806,1
56,192.737,101.8,21.19491748758777,12
56,194.945,100.7,23.804682114493737,6
56,195.456,100.4,20.46178891156151,13
56,193.364,101.5,37.66198688275362,12
56,193.225,101.6,22.604827152227017,13
56,192.679,101.8,36.08816090775433,18
56,191.962,102.2,25.912300603184782,19
56,195.652,100.3,39.87256112200245,12
55,195.516,100.4,33.64000377323451,15
55,196.581,99.8,37.294557262160296,15
55,190.024,103.3,34.99333913551651,6
55,191.803,102.3,36.4699506148706,9
55,193.356,101.5,27.954063696065777,12
55,196.387,99.9,23.48101527381452,13
55,195.1,100.6,33.711483290248175,9
55,192.371,102.0,32.36041541193322,4
55,191.951,102.2,20.663797183624634,2
53,212.452,99.1,20.240265147501265,12
53,209.969,100.3,23.559323116250443,11
53,210.315,100.1,37.24021934470377,4
53,208.115,101.2,32.00269640389229,10
53,211.07,99.7,25.111198724893384,9
52,209.799,100.3,27.611680643492264,15
52,206.74,101.8,28.131597143857128,3
52,206.347,102.0,39.35386445818569,7
52,206.608,101.9,26.2322336829445,13
52,206.968,101.7,27.55848043512888,18
52,208.074,101.2,22.593369752849338,8
52,205.986,102.2,26.1068954875034,12
52,205.073,102.7,30.752579798702925,18
52,206.298,102.1,27.06787062301008,8
52,205.706,102.3,33.8438406330377,9
52,205.889,102.3,33.56316024311936,8
52,205.637,102.4,25.649483453585173,11
51,206.588,101.9,32.30253191428335,9
33,206.341,102.0,35.028959955469404,1
66,188.682,88.8,32.15143983975487,15
66,189.274,88.5,27.40696564276601,1
66,190.488,88.0,37.17737989064899,15
66,189.98,88.2,21.86946685218674,11
66,188.12,89.1,35.15981952846303,16
66,186.899,89.7,23.247466140961404,8
66,186.612,89.8,20.77805390573717,12
66,187.789,89.2,21.60795619778812,18
65,185.663,90.3,38.45114797500749,4
65,192.735,86.9,28.460696688106324,7
65,185.912,90.1,30.4652951386938,15
65,186.791,89.7,34.49268761499992,2
65,186.658,89.8,32.051773718446896,6
65,188.894,88.7,28.39815691015992,2
65,186.396,89.9,21.6895488080865,11
65,183.786,91.2,24.100345317006195,13
65,187.445,89.4,24.84046212845483,13
56,188.347,89.0,29.53771995758028,11
45,186.718,89.8,25.02412903373844,2
20,182.529,91.8,38.00702830375363,6
78,154.135,77.9,21.79157779389272,6
78,153.437,78.3,36.83099787226647,4
78,153.139,78.4,20.28849494174313,2
78,154.005,78.0,31.28413905088289,18
78,151.739,79.2,27.870511994177235,19
78,151.62,79.2,36.97169266042577,16
78,152.523,78.8,30.34226626289353,13
77,152.997,78.5,21.48019107898444,9
77,150.786,79.7,23.612064632873828,8
77,151.656,79.2,28.30604334011508,12
77,151.814,79.1,25.44777278660607,13
77,151.637,79.2,36.512906210492126,15
76,149.755,80.2,38.55164723653151,15
76,149.469,80.4,32.25849198415978,7
74,150.413,79.9,31.051645550105498,19
51,147.687,81.3,29.2135676797846,9
48,146.701,81.9,25.45500381625553,7
34,138.779,86.6,35.95365834529301,13
32,133.774,89.8,31.904445559893805,19
18,122.715,97.9,23.357902285775392,12
10,112.116,107.1,22.86530332149234,3
7,101.399,118.5,38.14206003588743,2
70,206.625,76.0,23.10493074183401,13
70,205.769,76.3,25.73415895555149,7
70,204.055,76.9,39.68897139986166,3
70,205.71,76.3,31.46525306245012,17
70,207.669,75.6,33.13134896145865,10
70,204.105,76.9,36.1224876052518,16
70,205.207,76.5,38.815129377757984,19
69,204.944,76.6,33.366711865418026,5
69,205.014,76.6,26.05068553663605,5
69,205.065,76.6,24.264914595103413,15
69,203.081,77.3,25.56587980667981,8
69,204.044,76.9,29.371749284239502,10
68,201.981,77.7,24.133590838899583,12
68,203.149,77.3,32.545832323676684,1
68,201.019,78.1,28.11895055045701,11
68,200.7,78.2,32.69162121562265,1
68,200.551,78.3,26.142382021082994,17
68,201.579,77.9,27.648322539579205,5
68,199.593,78.7,39.04558932801114,18
35,202.774,77.4,23.717900156874304,15
16,196.542,79.9,37.98036500820206,15
9,197.588,79.5,21.504862142682065,6
51,202.946,106.5,29.534189803538784,10
51,201.917,107.0,36.54651529382939,5
51,201.988,107.0,29.494952982549364,6
51,201.629,107.2,33.01987087924722,4
51,202.306,106.8,20.48853316121903,4
51,200.836,107.6,26.407201485922155,9
51,200.59,107.7,36.30875007775598,5
51,202.021,107.0,31.73303013476334,17
51,200.077,108.0,25.266627528469847,14
51,200.543,107.8,20.62503360078074,18
51,200.802,107.6,27.549837069581915,18
50,200.642,107.7,30.98325655353128,9
50,200.205,107.9,37.437623767658366,19
50,197.752,109.3,28.13854216517965,9
50,200.875,107.6,31.16605418194598,7
50,200.912,107.6,39.27454330585102,15
50,198.449,108.9,20.492409955565808,13
49,194.053,111.4,29.539519622935096,11
42,198.08,109.1,35.4475033975385,14
39,195.447,110.6,30.439897492520508,13
31,198.621,108.8,23.10509653096865,9
6,190.963,113.2,39.61138322996236,1
71,227.647,68.4,36.48323158516557,8
71,223.7,69.6,31.167677816564748,18
71,226.11,68.9,20.09536386737628,19
71,227.381,68.5,36.29942820703586,4
71,226.459,68.8,26.620751667339565,12
71,222.476,70.0,24.673820844202293,17
71,222.718,69.9,31.2852592937802,15
71,222.042,70.1,29.074768912596475,7
70,221.814,70.2,29.582986591658603,5
70,219.782,70.9,29.728434071553057,18
70,223.456,69.7,25.4038226255057,9
70,221.757,70.2,22.366459768690248,19
70,221.168,70.4,23.98026642425413,11
70,221.058,70.4,39.49527308057668,19
70,220.264,70.7,23.790766118901608,8
70,221.398,70.3,22.69513879228455,19
69,222.099,70.1,29.515600618025616,14
64,219.284,71.0,23.612342938728325,11
64,221.502,70.3,32.54194081732406,17
63,222.801,69.9,22.7281144957033,9
26,217.992,71.4,25.420409775113885,1
2,198.891,78.3,27.798623329902632,1
52,221.44,95.8,22.337524148985107,16
52,219.979,96.4,33.35187488797193,4
52,221.957,95.5,36.40137043521548,12
52,220.882,96.0,33.062889948942924,12
52,218.648,97.0,34.16819064924952,19
52,216.625,97.9,34.61414532783386,13
52,217.25,97.6,24.538233359558472,6
52,217.734,97.4,26.28051232404934,7
52,218.786,96.9,24.373027841115302,10
52,217.141,97.7,35.386290845576326,19
51,220.588,96.1,23.29376095953528,18
51,216.609,97.9,37.63531173148933,6
51,221.676,95.7,34.63027909320318,7
51,217.775,97.4,37.53364855344047,13
51,214.847,98.7,39.225526911736495,1
51,217.039,97.7,37.80833400133945,19
49,217.248,97.6,21.082404279537105,19
37,212.596,99.8,39.89897397356873,17
24,209.189,101.4,35.86833449124882,10
17,183.604,115.5,33.31136029197254,7
11,176.309,120.3,28.480762329666188,1
6,125.634,168.8,36.19176513831096,4
70,188.095,83.8,35.74001185875264,12
70,188.497,83.7,39.58716767654018,17
70,186.407,84.6,24.16612550797931,5
70,186.904,84.4,33.2127799366219,5
70,186.234,84.7,31.726698295932287,4
70,189.822,83.1,25.847935388352305,9
69,185.639,85.0,29.533476487121654,3
69,185.323,85.1,31.975216579599667,4
69,184.954,85.3,39.7507896153046,13
69,184.696,85.4,35.52303418328742,13
69,185.502,85.0,39.24145885642152,2
69,183.94,85.7,38.4702351892252,4
