LapNumber,LapTime,TyreAge,TrackTemperature,Speed,FuelLoad,EnginePower,DownforceLevel,BrakingEfficiency,TyreCompound,WeatherCondition,PitStopTime,DriverSkill,CarAerodynamics,TrackGripLevel
33,103.82682637621407,29,43.96619933552074,281.0704218717917,39.02555700890378,844.5985665837949,2.7519526856543823,0.8344337338692142,Hard,Sunny,3.0817477047209616,9.89193257631981,4.1243751416864995,0.6494660630580095
34,88.46138765925689,8,24.098706292962564,308.06458003599505,75.63270424629125,969.8098418136985,2.2548029660753888,0.8010551472613484,Soft,Rainy,4.814422970790259,8.247626351451942,1.727509705645665,0.8231596405515518
35,91.06934081503383,12,30.42905260928604,345.3603367750794,30.95692763022243,877.4036147127206,2.9774799586576552,0.7276180764177107,Soft,Rainy,5.485014896166519,9.801645819790014,2.288630732880361,0.8429405901711432
36,85.6150061797249,11,48.95422102213058,315.04833499946875,48.5292493816978,964.230119544629,2.9437873641069077,0.9216027954493761,Soft,Rainy,2.7631166940003125,7.312246643294647,2.7751652128484516,0.7848574093391427
37,107.63942074467593,10,34.691161825939936,317.3113302309954,90.09359354696558,847.5517313057021,1.9076752306448133,0.8384138189333449,Soft,Cloudy,2.2828671381550754,9.298166716641303,3.632137379094343,0.71185864659019
38,79.15253180095532,11,23.349123359635563,267.89285115608357,11.707403184167655,760.0292857356478,2.0804653853018866,0.9437536358584289,Hard,Rainy,2.0345656013482833,7.280030191843454,3.1393750710498276,0.6129311434673931
39,107.68122980505146,29,33.75814639017025,299.26096788528264,47.2886785227112,917.7780939826705,2.6290641194561393,0.9084078751162417,Hard,Rainy,2.860825686624737,7.592487174088856,3.2058289916055434,0.8648456504323104
40,98.93532581423702,17,40.909797022124025,286.7082747087247,34.013959006515364,857.9179958737038,2.6649051929666636,0.717344560056858,Soft,Cloudy,2.28526916821699,8.848306724035348,1.627771395118124,0.9481767584874761
41,93.6050253440356,29,49.926446650437235,297.095685239103,27.873065484424846,900.5318739905406,2.8660487043603355,0.8500227701488835,Hard,Sunny,3.437528356410392,8.303434485698016,2.8991480638753124,0.8934591080428298
42,76.14306712745736,11,29.717159496896056,330.08265764418775,85.47178793252611,747.1692750098484,2.47895075040338,0.997256687084612,Hard,Sunny,3.7605030998153874,9.0000227585315,4.295193152257664,0.957207204552829
43,91.64586671377029,15,35.42260624637821,296.06989877460984,72.68487155604802,894.2805405756837,2.2126814653698106,0.7923610785597824,Soft,Sunny,3.9196952235288247,9.920218876140009,3.037843409539676,0.9718003612990667
44,89.27118367509563,4,46.39042113949382,256.2850678257835,20.136944837033358,814.6771442215362,2.066477324481979,0.8478874301468926,Soft,Cloudy,2.5693172409784304,7.158141180170478,1.7989672359955864,0.7798185861065845
45,80.64265841912929,19,30.658016541720006,340.55416611508633,54.501699385107045,799.5993258433588,2.1287678270955332,0.8956097331022121,Soft,Cloudy,3.855952195306358,7.574880015863444,2.653588759068061,0.8791965465068127
46,97.974336122523,24,23.277846697725717,304.4815887451971,52.021519464440004,901.4426623217806,2.7756077265860135,0.7606796801139687,Hard,Rainy,2.036206567023452,8.920671767616916,4.019234539673304,0.7589514996705312
47,108.99028175789,11,48.468076250045115,342.4494358530292,22.827501462646765,877.671733978287,2.970013265411092,0.9107521631095126,Hard,Rainy,2.9576843524881826,9.689579350571194,1.5399696782338754,0.9678170840068847
48,94.67660838725838,20,34.653224201405,307.2354512027624,81.97864308920875,894.7322286810113,1.5778637773799475,0.8979330029325038,Medium,Cloudy,3.4763441972372795,9.392943730131547,3.32185354022557,0.825189143375825
49,100.0163646755381,24,35.08351132315915,256.96363159750604,43.00065743087798,989.5999192694474,2.370366994560661,0.8124881400158462,Medium,Cloudy,2.4734063037742664,8.396747456650202,4.861258873012339,0.9009800034999496
50,77.3957658398106,10,38.63600433812546,305.2869393525771,78.5743997644355,910.3589408708253,2.2800809580915127,0.7853317801939297,Soft,Rainy,5.25601838926927,9.236424025253314,2.521207639158942,0.6058072919099563
1,89.61834485359482,8,20.106098711096738,307.57389324926805,27.28563535739912,892.2696886818671,2.0642134122720757,0.9757308103834297,Medium,Rainy,2.8048495692326165,7.624292683099429,1.174564972660423,0.830219690481607
2,79.07254698075735,29,47.93393526706548,271.43398793429753,38.35661154524491,884.0659125524213,2.7773646645392613,0.738107071809141,Hard,Rainy,5.019558846585071,7.041191774722876,3.532416016078943,0.896796440048678
3,96.44785424377787,17,30.84353254323625,297.1029084104377,18.565385293239927,819.6142748061218,2.3636145253423813,0.8296092373936554,Medium,Sunny,3.89557215782331,8.710049950976245,1.1884140613562066,0.7028024702952211
4,107.84687553749541,29,31.90795587153046,295.94415118736515,22.91313427710474,951.7575073426544,1.9696740933502919,0.9300950884666386,Medium,Sunny,3.9189723725806576,9.439734012978167,1.7664226574315274,0.6057495877154765
5,98.16222063650736,24,25.22327742599705,312.28761490206034,89.48651413174596,814.2815807517131,2.1661560575056504,0.7444411286426161,Soft,Rainy,4.580777344422507,8.300330618140977,1.1935891046107505,0.8974531062345481
6,77.68810669100475,2,31.34454839877383,275.96140986739204,19.82013797670198,910.0730902976685,2.0352053360758324,0.9798782600622824,Hard,Cloudy,2.177110846531995,8.707746311346261,1.6826024513415727,0.7352343280609764
7,87.4133171744779,19,44.11830592328156,308.1748417948194,18.615808655734888,787.9430934144001,2.1451284115741673,0.8578757220293733,Hard,Sunny,2.3150373600005714,8.26654358392138,4.419728869491362,0.7715158430326201
8,94.2732182804298,16,43.99975017666604,274.09520426369426,94.6339579752994,744.3269325298861,1.606898685515932,0.8514446963461302,Hard,Rainy,3.3073739590900564,8.542113699616102,3.939405270743339,0.824820965579744
9,89.11227146466382,13,48.07390522686359,294.64452722039067,68.13131136946907,738.9289921893989,1.6678737243253825,0.8272832232397935,Hard,Sunny,3.667290002006889,9.65303879135475,2.3674105552354594,0.6441004663483966
10,104.17754036663104,0,32.09688418042387,262.2705699337307,19.08243851989775,890.3676570072396,2.4355375249554148,0.9602350574483645,Medium,Cloudy,3.719763188779279,8.43442032790817,4.588551286190571,0.6414210663573395
11,103.51348516484963,16,41.26164511245753,253.73005478614783,97.45450651594463,798.3864791438771,2.5261025660946577,0.9845324226441181,Soft,Cloudy,4.707548523301872,7.022426759405709,3.6607288629385155,0.9843521797640454
12,96.41408570361276,24,35.21712665622671,282.0587305991734,23.23900094529674,782.514786577718,2.454930622900447,0.8140204078653334,Medium,Cloudy,2.002820047344609,9.399545927011452,2.790986382748335,0.735558602566188
13,88.07102807964469,26,44.12068368557393,277.45717506497414,78.97111527568852,877.6177988069403,2.6446130960958087,0.8627180950750214,Hard,Rainy,5.8364203683187545,8.853152024207517,1.2733315249355326,0.7022099384412237
14,83.93677308171354,7,41.37626027398991,290.6935912031347,13.136622547562782,707.7009263396506,2.915301032216611,0.7946269398496472,Soft,Rainy,2.6979496439077795,9.191180010806786,3.922885474038705,0.6190952479158616
15,78.70560113745952,4,31.03708775858827,346.198262000034,66.20876176058303,773.8676955954023,2.790927460338983,0.8104050285014051,Soft,Sunny,2.994526705220947,9.70326161902193,2.502104502156957,0.6695714869734783
16,87.42141892202939,4,30.100215027610773,302.22292947703284,59.20334848926063,802.1641855951262,2.127764369056865,0.708500068186774,Hard,Rainy,5.622508738100654,7.858642708691412,2.2113160169782224,0.7723580342895242
17,89.46103810227018,8,27.573273890839026,305.31767061367566,28.720342938277103,912.5120771821594,1.826314705381913,0.935780645323125,Hard,Rainy,2.021965603478209,8.509209763800897,2.153092053537742,0.736829329373542
18,98.65380237864258,2,37.29547371465913,344.1601038787374,67.88315284483747,863.5003741491252,1.967778317401877,0.9907999422277138,Soft,Rainy,5.965224326235816,8.807450648037635,1.030836903777709,0.7698326989068615
19,98.03559385041507,18,48.915285547815785,342.1147137591833,65.53476938596498,956.7965851379348,2.3816122319179382,0.9308579655543061,Hard,Sunny,2.1438293425084134,8.036173493487047,3.9705808112069843,0.881563884493868
20,77.45378488744399,22,26.002002128526982,338.41119539004177,81.8516543917579,800.3519088995521,2.78431250168635,0.8554634262284373,Hard,Rainy,2.4821820779742385,9.538201457061463,1.5812413480691134,0.8567157969142429
21,88.83407604009052,8,22.857573647129755,259.7994742029713,88.82866527404008,788.9322976826247,2.5525861852613208,0.9482529979423344,Hard,Cloudy,2.9604268501955526,9.092698539699574,3.082579355457029,0.7972612270666352
22,81.36226035260766,21,23.582019262289407,313.429741052033,55.909444658820945,709.9592225695031,2.3145196571536015,0.9573637129249221,Hard,Rainy,3.7548865604516295,9.200222751439153,1.06432560801689,0.9259285980913804
23,80.4884446860882,29,43.4929602875045,330.8098980493512,54.12656741357451,985.515190191506,2.4028175393400515,0.8633567892784837,Soft,Rainy,4.0738061348623695,9.424021805129778,3.5115331517012334,0.9429298203878513
24,103.95557524080361,17,30.50314412853691,333.5574689577095,65.9436193850228,850.4476439185205,2.2923918205924565,0.9811472457039645,Soft,Cloudy,2.418873884674659,7.77425254393475,2.4779693949790342,0.8363250696442136
25,76.46703258506902,15,26.73100483077139,307.7907142501896,75.62868303068318,850.7571744081445,2.9574412669944445,0.7090510579170971,Medium,Sunny,2.2946955944841156,9.236925368994932,3.5229898054608837,0.6470284093670684
26,89.67140065657425,0,30.585323551205,251.7495547486169,42.05540551976871,977.0308436036795,2.724137178383341,0.7030288029485613,Medium,Rainy,2.127436145623072,9.321420578650901,1.3595797880644618,0.7624716845604605
27,80.88712795182813,1,39.35992438488565,347.3712901641735,55.41776950296055,786.9754707785739,2.671915823101723,0.7244378092494018,Soft,Rainy,3.0270028026968125,9.527177639953102,2.065335383912508,0.8537853920776367
28,105.7765575487466,13,36.40361374484851,297.2196702758121,62.659376724085604,799.6318390137237,2.2759934802955977,0.7173573146360355,Medium,Rainy,5.68613189438097,8.465613491505074,1.441227171891649,0.6251404044065433
29,94.49641796462623,13,42.30768219563678,289.35958952735984,98.954027545232,896.9043083185429,1.997714186354312,0.8273832963346602,Hard,Rainy,3.5593700755516124,8.512568846481246,3.5842831116786007,0.6079626128841701
30,83.09832227318968,0,30.17222445445329,289.4948713677263,62.8940976810325,935.5527864698183,1.5292711415066407,0.982096331176596,Hard,Cloudy,5.056029568378197,7.294534660303512,1.4342139835112424,0.9793337640566976
31,92.58495505082317,25,33.56085720394056,292.41508800582665,30.1767895668031,909.7932176297473,1.5651450365395798,0.9025670649975809,Soft,Rainy,2.760752778155803,9.55636287645469,3.468408846134234,0.8920258645854579
32,100.60202258960905,25,23.059051068887705,274.2180718172753,62.919087241623465,936.6154847566835,1.5453568877436672,0.897835858373337,Medium,Sunny,2.258716902906417,8.600464566137996,1.5387618839313362,0.6612431320084319
33,108.53413031218018,24,22.19175938098344,282.733362574983,83.75496246541164,872.5324117871792,2.970715150166588,0.8154658127010639,Hard,Cloudy,4.217119153934651,8.783304164932655,4.773418422333169,0.7780505881488974
34,82.71561014858966,15,33.86765728532301,348.5357609774739,87.16633120100717,958.847044813481,1.6717235077018358,0.8601299368537708,Medium,Cloudy,5.288369601482008,7.364321969458368,2.665522709619068,0.677422907430077
35,106.01636202452708,14,29.047898223377707,286.81680002560944,82.02254091337105,865.0320190207492,1.713178279463712,0.7912524089633269,Soft,Sunny,5.59383966665418,8.805467595719005,1.5063603183043206,0.6041141605740049
36,107.70064399586215,25,38.38401716408393,302.6725016473789,89.93884737599578,768.8021881753627,2.22622498118715,0.8553513218207995,Soft,Rainy,4.184818414140404,7.125965050285318,1.1672418015875081,0.7566772519606797
37,107.07471905862232,14,21.29006496333716,334.82942659752183,40.12897076912147,862.5103319495854,2.2221017503397382,0.9239982726144217,Medium,Rainy,3.176129136124124,9.769626299921953,2.317690215409342,0.8593538945473482
38,97.23950249016684,11,23.652991327986964,302.74278111088637,55.681355885739585,913.8834055470863,2.879960650927604,0.8676077392759896,Soft,Rainy,2.4380469809490433,9.590612416007792,4.565545697131598,0.981651528801619
39,97.04372290521476,15,45.95572433319185,282.44534216181677,80.16319864067896,896.0726018244734,1.6102990975093845,0.8256615517670688,Hard,Sunny,4.671291416954519,7.582952270893674,1.575260647762828,0.9079338875863552
40,89.1123721614338,13,36.98934864557313,302.375097691853,33.80049556831885,772.9050288912208,2.935858747735048,0.9534766191781291,Hard,Cloudy,3.121747268472341,8.781401998169896,4.163328270151533,0.692055278913259
41,101.33392588063258,28,41.36163601073682,261.40863104390974,43.442329406653094,712.3234684012356,1.8245853575115134,0.7862328639384255,Medium,Rainy,5.37584969779279,8.80809736150859,2.6694873141747397,0.7344847549838184
42,93.59529064228262,23,45.25916356121887,263.000695523277,84.80400891004108,775.7442281171799,2.9552307139572496,0.844446078377338,Medium,Sunny,4.420484473813152,9.41029724410592,4.21171140295494,0.8082322048372269
43,98.7103324929903,14,33.91503028850157,319.4107532230669,79.30770846584349,995.2126213761159,2.311986148203924,0.9934441811914602,Soft,Sunny,5.435514253418903,9.270761088256913,4.497165395395246,0.6765091660346421
44,89.99602663470785,22,42.831811519024285,341.7460657259746,97.407961112448,755.3398721171347,2.4780191188965452,0.9901964885568069,Soft,Rainy,4.266612040020606,9.979729646730458,4.991270230429395,0.9331783295268052
45,100.60237624150986,14,35.73756737220573,322.5678133488518,99.6376652663185,839.311527547268,1.9735931589909708,0.7018853849982977,Medium,Sunny,5.086969450817773,8.0525220314037,1.2727899065344501,0.667185965137956
46,103.85650311615922,18,26.682463108211117,257.4613240657357,31.667009227424114,891.503739807268,2.4177359266493927,0.859670022679676,Soft,Rainy,3.1772206036443946,7.373897355453181,4.185205042902692,0.7159892179798102
47,80.12526898109857,7,30.129685064028187,290.2895611031006,91.0404987556306,963.8419555148627,2.5662446698490964,0.8010757776625478,Medium,Rainy,4.0122351615303256,8.72041515985519,1.278755534992797,0.8310402663714889
48,104.15254004509798,1,34.71051323166982,250.25535882680637,18.506395121506223,928.0775912590623,1.5155552509384584,0.7873671609240279,Medium,Rainy,2.0776254916116397,9.291975022200145,2.259170847115984,0.6492896125867345
49,93.91037861266075,1,29.50656656516812,301.1206743325633,73.88201880676499,972.685931668181,1.551342637772556,0.8788756535826041,Hard,Cloudy,4.431326973294222,7.857380056916921,3.584929018564712,0.8498459765690491
50,104.56330681815786,26,30.06583074049695,269.32044848818515,29.808944890799584,881.3151080735455,2.979715517907449,0.8338912969582553,Soft,Sunny,4.134957390241812,7.708619100573967,2.7891537400474182,0.9776900808739476
1,90.09555972193552,9,30.12178493746299,336.81466487286565,37.02800412303064,959.595642438343,2.186335657339223,0.9198526244651923,Medium,Cloudy,5.021129289720813,9.407363785839053,3.2610275010749032,0.876614348154555
2,88.26641698840622,2,23.685199365713125,260.43350528690826,95.16890598980876,779.1528991417629,2.903726288154832,0.7081402571086488,Hard,Rainy,4.915823861944263,9.261166875175668,4.864768483706175,0.9251138366719763
3,107.02712563810279,22,22.539278216367542,250.14333986470305,33.68361130607907,829.1694526509594,2.594846425225003,0.9780672539692741,Medium,Sunny,4.5104680073396315,7.61017590321156,4.274627032864066,0.7753977565994257
4,83.79092436419404,16,21.39488119073913,295.11460431137607,70.58600822445672,953.1317423047823,2.059452461951078,0.870277987638355,Soft,Rainy,2.2267416544834693,9.607811811985997,2.4546782287231905,0.7461268999136114
5,104.54743138501502,7,23.328687831030102,265.5433303925739,26.031565707693055,797.6691003333564,1.7262630069877947,0.9052200106644924,Hard,Sunny,5.612038829044309,7.4041882517774775,3.3997785391931425,0.731441076269894
6,91.94072003782915,27,30.31121276406854,323.79863822751616,18.405097981343886,961.3666432715185,2.9672275995753177,0.8813759424135424,Soft,Rainy,2.0720767636291875,7.327719475815378,1.1939321121483597,0.8641860700804723
7,92.9933404892941,22,37.81615417349171,341.9934731781395,40.5385322809478,808.9345203665015,2.376744385647581,0.9967394818928892,Hard,Sunny,5.213070641690244,8.053321709375496,2.811592948564045,0.8074142717178469
8,85.79638985213194,3,25.644407816282268,254.1938014302567,66.17764907105331,809.0184111170028,1.7885349350527497,0.9958895323889144,Soft,Rainy,3.9173854050698793,9.6595977788759,3.433586141573339,0.7889277673632448
9,95.05647702166556,13,46.64026538007914,289.55821119160964,32.3150629378673,792.7098744373434,2.5224794704421205,0.8829674305015893,Medium,Rainy,5.271974251558519,9.08632050597763,3.8588685173598556,0.6402984369237871
10,86.3823918696674,20,44.25147293718348,349.68149760709497,37.01519188045066,864.0829250912706,1.6380727647455067,0.9051889884469272,Medium,Cloudy,3.8602794948507677,8.184155747653705,4.606069155120586,0.8693492616235012
11,76.37442949845783,9,35.61581338427491,323.26719700006686,73.78568367458095,738.720621669616,2.8020559196102393,0.8855709536110526,Medium,Cloudy,4.587751220287256,7.471752770355616,2.132232934109129,0.8901531674612526
12,84.51995118705246,28,41.7262949244008,345.3187643705807,19.251642068323214,710.9807955544057,1.6352060208830084,0.7932042771818759,Soft,Sunny,3.453062023127985,9.140429538167933,4.60868173388956,0.6784793162442506
13,75.22326651923068,0,30.989855740962753,266.40832852161554,50.22145826231567,969.2238939912972,1.8542915374367535,0.7577840669418808,Hard,Sunny,4.974714944545315,8.797441658464937,3.646074064261114,0.9038821491375191
14,109.24241754698998,3,21.103333781992696,272.13685594919536,94.75610768940018,978.6814763721376,1.637146208141063,0.8208289455440648,Soft,Cloudy,3.016704700457991,9.963048733207392,1.3105828891217497,0.9517576161515868
15,108.80115234369117,0,47.129985425976194,265.4811240596826,45.72744961728025,722.8511985675775,1.6556808252741986,0.9048270466904833,Medium,Rainy,4.87742364750061,9.296678385443634,2.5213315357258437,0.6698495072143786
16,88.83043541153067,16,23.83380464773466,280.2369033775938,49.07809251796954,864.9092664884478,2.285751230488774,0.7167932062937207,Soft,Rainy,2.77353060430886,7.306371869225414,2.906380474954002,0.7808166724649857
17,100.49297990188761,25,48.438120391389546,322.4384068329052,76.438387324656,861.9046479265544,2.5304847038390883,0.8542915620432983,Hard,Sunny,4.888670734690901,9.184645178231893,2.4099490630410196,0.9504740730419174
18,87.10321344436487,16,37.1564776479833,266.4946660758188,80.11103698295622,811.7292041252853,2.6827226750189306,0.8225191982219169,Medium,Sunny,3.17468522096867,7.77234113654935,1.4637586804858285,0.7949192167034391
19,98.48826049800917,6,29.166891830642896,302.42340378832887,79.26457508024721,870.6714461513831,2.54258293440314,0.8582454523856856,Soft,Rainy,3.1145270881949445,9.885687096926253,3.206338251150831,0.9261014822636253
20,103.19005150660927,22,34.86573869935534,276.9209919114398,99.8080322422215,837.4358037184195,2.0452347180541066,0.9580679899274643,Medium,Cloudy,5.245975749914427,7.0578208524226325,1.5270137183645431,0.6863011598893254
21,108.13646856422842,19,35.04889426769282,332.91957791369157,16.430597873835158,846.8905042613663,2.33593168057058,0.7142830412671174,Soft,Sunny,5.254770546760266,7.7150517709538935,4.660108825690422,0.6255724965170687
22,89.00742965473852,14,20.698612383277457,250.6592405338939,98.40279561696994,926.60104692617,2.891496111642346,0.9290872148085105,Soft,Rainy,4.765609478101426,8.496995129535474,4.461012243231843,0.6237867394487545
23,102.41542940346167,12,30.663795556524157,272.3114958538667,95.51706552976589,857.7880802002352,2.0813649236310834,0.9000729675800879,Medium,Sunny,5.695634523029747,7.237205201361578,2.9008626347687825,0.9889425506832303
24,84.30749577212416,27,42.19597398628753,310.5240757572182,86.69250102336022,797.0974278415977,1.8786065535421854,0.7611543942919362,Hard,Cloudy,2.624774773380269,8.032188503032595,1.2709945843979251,0.6658871251596231
25,109.6616306327777,1,35.30207566852124,259.67105019738426,50.871301826683755,874.4368336266867,2.2789790333413804,0.9202551008584308,Medium,Sunny,3.0772852808524163,8.49170491963577,3.2088216387168167,0.9459564767024181
26,75.9019359567523,27,27.326903510287526,296.63122159459897,88.3812134470532,892.2261991228377,1.946002817763147,0.8489115840636874,Hard,Rainy,3.176056346480407,8.340799758120102,3.368946843830941,0.7262914385880596
27,96.12350822753923,18,30.05329580110832,293.620729648237,29.874917107548566,898.6934031998095,1.8927255779428138,0.8443074387033235,Medium,Cloudy,3.2211453496040483,8.381755675202202,4.5536911980668275,0.6160354203973649
28,98.08270935779645,23,45.891631793478474,335.2523006821764,81.24902518490472,885.4919952930918,2.6682049518798947,0.8449211544840075,Medium,Rainy,3.3121279355372146,9.637069155818061,1.2700700681212274,0.6963909132055999
29,99.08159449759451,12,35.766490104506886,312.5397193166813,26.671447280894874,899.38082942284,2.8362537860963037,0.9847702186753828,Medium,Cloudy,4.788036708477346,8.515872620695955,3.7684190912443936,0.8021970013631712
30,79.21356525761811,23,35.85056367653708,313.97020621591025,83.38258031240618,793.0278351001775,2.2534750241234276,0.9833093519010379,Soft,Rainy,3.083032573301356,9.82314055247769,3.2512195660103993,0.6427087309433966
31,107.84854242155956,10,48.8440237715303,345.18076017891656,65.30762199376511,833.8401739237892,2.6696743229510376,0.9740824140055802,Soft,Sunny,3.143688619401926,7.443195042292237,1.6990981347032146,0.9688653410432504
32,81.3414147667529,26,29.6264419710993,348.2360375323375,18.822815156217295,900.6118507763043,1.7806341392958618,0.9660226220635282,Hard,Cloudy,4.281658334063806,7.840768262518103,1.48693379071094,0.959954016699759
33,96.79636911339443,21,34.38623375318685,315.3394732152839,90.57875998215027,926.3105624813936,2.3214645195537718,0.7112764274713205,Medium,Cloudy,2.7734354202571287,8.969547325581802,3.775803322134909,0.6596589896953925
34,82.79366276930797,14,44.35140793162502,302.2001450152054,62.016147590972,830.2438385974685,2.454299914058499,0.8201784781336428,Soft,Cloudy,3.45955002618849,7.849367745706845,2.359283513235892,0.894843348906529
35,85.75257459574448,9,42.76736746661089,310.792005846488,69.06234503234032,809.5998530550835,2.235996251725158,0.9684631190576962,Soft,Sunny,2.2317615544644234,8.041828208242155,4.999758784182874,0.7842833263826664
36,94.12604896048435,8,27.973982657860176,288.24437050541604,35.5159032086449,914.7647965518576,1.6753203245222943,0.9265379666982776,Medium,Cloudy,5.810188432252028,9.703084594022773,4.576012638064073,0.9928508440323685
37,89.60176964976017,26,24.532731428161576,348.74566169600774,88.44719535305259,766.6519539506019,2.601150347728616,0.8369979406985211,Medium,Sunny,3.269230708392945,8.6156775244151,3.2628698932233546,0.6221617164197784
38,80.60789603417771,27,41.02113728562105,320.5021259496859,59.06806616382072,702.8476586607995,2.758617265784249,0.9319759111651498,Medium,Sunny,5.400168534324344,8.003982267877952,3.566926342972113,0.7884138377058254
39,80.98277408472968,8,27.72968530421584,279.1006794379165,47.900825586235314,841.3498007351328,2.452839382472188,0.7624557477440862,Hard,Cloudy,4.119782376279993,9.330135333672738,1.6355462505519331,0.7141892251764421
40,89.63506758569798,19,47.680274855727234,255.77662989720685,58.085357070548575,752.0119464479022,1.753741502425241,0.879939773632838,Medium,Rainy,2.9128486291508087,7.2119942621506095,4.576018802552731,0.8905513523211284
41,101.50490423964253,27,23.877430819676782,254.47219291519679,73.2981773320999,813.4848277109027,1.6118286597728144,0.8598994845674981,Soft,Cloudy,2.773710296011595,8.690987830618639,2.8357350973784645,0.6444537028142527
42,106.4287626396726,0,29.549456004043297,270.4912980526539,72.55430881293431,787.3702450789948,1.9524058622617184,0.8720641066032228,Soft,Rainy,4.779842979532057,7.299009166439717,3.0854159985052183,0.8512434746273897
43,77.9444681790784,16,21.643617407747413,273.2913054253112,42.181939086203144,933.1785665542367,1.5554851677756292,0.9165386259839363,Medium,Rainy,5.859475230534567,7.530552406148098,4.4925163444905305,0.9792237395050909
44,88.75863676457904,11,41.099159205901344,291.50454939539003,44.67324520956345,799.4225498199492,2.758828515679401,0.9849406273744231,Hard,Cloudy,2.732278882116691,7.18733636286851,1.0250013179377087,0.7815521704535279
45,78.50859473030069,9,46.73787946746195,271.48460116362537,60.601437355458444,892.2027374167968,2.5545906601053137,0.7792035303840932,Hard,Cloudy,2.4616848667869813,9.705049086348401,2.9773864027171926,0.7816922627413363
46,75.58073682214092,4,39.07623581993021,313.09104308617447,93.19664086452892,902.1737789797963,2.345532991500944,0.9274152326099889,Soft,Rainy,3.5483973816397216,7.14461337630351,3.507066611711798,0.7982809243516367
47,98.16015389253849,29,48.13259046534451,271.1254730810582,77.0887240269378,836.9362856657066,2.8344487552255977,0.8935422906431636,Hard,Cloudy,3.5752421877811034,8.549249343820561,1.637240018199413,0.7662832873055498
48,96.08573046883058,28,23.85511935503629,268.7876538941146,45.1373486829001,724.3233806586735,1.6651402496551067,0.9085435202278989,Medium,Cloudy,5.22501189476781,7.674932205952297,1.2732016141077471,0.7789903745402968
49,80.70566898352102,17,22.632017817880968,297.123699280037,40.3329363896585,910.1095258226218,2.57168962481405,0.8286758995030119,Hard,Sunny,3.8755571779318223,8.150765901091683,3.1397365468066973,0.7852954715595949
50,83.18344915825725,14,45.152381935021126,338.8668599323819,57.12730067235831,722.5503744026103,1.7199483103997626,0.9833735788790179,Hard,Rainy,2.2498447534092345,8.480968554039492,3.1901162301173804,0.9992263690893121
1,75.82977137755815,5,45.66533526159523,296.8305487378634,88.29922320231353,729.7638879102105,1.5913881401530272,0.843896874996279,Soft,Sunny,5.682670766830799,8.350180423851326,2.321002023906035,0.6465744072720436
2,104.22315219930414,6,44.931185813213844,291.3848744572167,10.781131743628766,758.7992106324666,1.6993567610570484,0.7364775368197359,Soft,Cloudy,3.492751574202315,9.244261569615315,4.528925108131128,0.7141285650792821
3,109.11417086169931,16,43.96894707601237,307.8094907459709,73.94374614606076,784.1127393364474,2.926410136062927,0.9042078941654766,Soft,Cloudy,4.674126921976812,9.735649978768379,2.2043383459256214,0.6843149323636187
4,79.74108378781418,5,30.866850918159805,275.72136787516285,36.506102989399025,953.9355100963146,2.1606500769870585,0.7386607341287564,Hard,Sunny,4.66995308622066,7.900816642254097,3.065917898623057,0.8176752001779817
5,83.10163248178543,7,26.523862507741633,285.34365544904347,28.75577321945529,902.4765331313491,1.5734935443342528,0.7968025003642988,Soft,Sunny,2.225368314290487,7.0736214914681765,1.7468601559419286,0.601123574153675
6,105.39433333814269,11,47.8641205999337,271.38352556671305,11.092419713508297,816.163836525028,2.3754519723822503,0.7684017032073438,Soft,Cloudy,2.014418636629161,9.681836307219498,1.044641221925375,0.9684394551190911
7,107.42623292846648,20,29.21000548545002,307.18099946076836,90.69315585629293,993.588235348226,1.7995710991988467,0.8616803181671867,Hard,Rainy,2.352148113376708,9.936352197098183,2.7041114147877074,0.8124483602390734
8,89.68695839823836,13,31.952230464920966,319.73875615692157,92.10236230057966,773.0807626849437,1.5102546153896503,0.8042511649684745,Hard,Sunny,5.8261245318605095,8.300053523118594,3.1077934930607953,0.958430881493475
9,76.7717865294176,11,40.986768783548996,317.36986409905717,15.527569747943812,882.9443162152763,2.637578691666014,0.7479559710510252,Hard,Rainy,5.17597179617445,8.367366632047684,4.058719425300298,0.7379860858585818
10,76.37871417924868,22,28.800682399819628,275.4817817964762,56.96337907462245,954.1642326859248,1.7322946183797963,0.9372443093253109,Medium,Cloudy,2.52804910690164,7.432468331458825,2.7950880971915786,0.6599719688612039
11,95.08824531241537,9,44.57390664683004,327.9648205747967,23.73170128062489,940.6067733870354,2.9137297085398144,0.8405474861314381,Medium,Rainy,4.459479459595278,8.426570350287955,2.1149287190227017,0.6769170209607446
12,88.75132881126126,21,22.10103870895344,275.59536652499304,78.28187991834467,727.092324569688,2.389199803179859,0.8363347118765287,Hard,Rainy,4.447895002037168,7.910047707942922,3.4169466872307694,0.7882929544341999
13,76.00283496521791,19,43.73548002166804,265.0311551267763,69.88523245895323,909.1822671023629,1.6304937338109604,0.9659088860212603,Soft,Cloudy,2.0022363756116985,9.983140202608409,2.5247006846003304,0.6161075615997736
14,95.41383373093949,14,38.055539678534124,284.9808748687194,36.74177316596299,777.3591266658076,1.8267366430082441,0.861647308133239,Hard,Cloudy,3.7162570739647895,7.5545438926199315,1.9336988950934466,0.9127216430026749
15,75.39558878061578,6,37.189809323407786,309.7744089170883,20.526425293632883,806.72004341964,2.416266955889766,0.912968828759507,Medium,Cloudy,4.847101882407112,8.135760196037374,4.641391945563486,0.9162546340138393
